Locatie,Time,Regiune,Nr. Inmatriculare,Caracteristica placii,Culoare placu?a,Acoperire caroserie vehicul,Tip,Culoare,Logo,Centura locului,Se apeleaza,Ornament,Imagine Panoramica,Lista de permisiuni (lista alba)/Lista cu persoanele blocate (lista neagra)
D7,29-08-2024 09:17:01,România,SV51KTY,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-216640-3-6-1-86835329321.jpg,Sedan,Alb,Skoda,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-216640-3-6-0-0897674&E=VehicleAnalyse&I=763909.jpg,General
D7,29-08-2024 09:16:26,Olanda,BN33MS,Vehicle_20240829000000_20240829235959//0-216640-3-5-1-8325572030&E=VehicleAnalyse&I=763908.jpg,Necunoscut,Necunoscut,Camioane grele,Ro?u,FAW,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-216640-3-5-0-0836647&E=VehicleAnalyse&I=763908.jpg,General
D7,29-08-2024 09:16:12,România,SV50BAG,Vehicle_20240829000000_20240829235959//0-216640-3-4-1-8476631619&E=VehicleAnalyse&I=763907.jpg,Necunoscut,Necunoscut,Sedan,Galben,Vad,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-216640-3-4-0-0851342&E=VehicleAnalyse&I=763907.jpg,General
D7,29-08-2024 09:15:58,România,SV14KPD,Vehicle_20240829000000_20240829235959//0-216640-3-3-1-8252801616&E=VehicleAnalyse&I=763906.jpg,Necunoscut,Necunoscut,Camion u?or,Alb,Changan,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-216640-3-3-0-0828956&E=VehicleAnalyse&I=763906.jpg,General
D7,29-08-2024 09:15:30,România,SV22CUC,Vehicle_20240829000000_20240829235959//0-216640-3-2-1-8052492979&E=VehicleAnalyse&I=763905.jpg,Necunoscut,Necunoscut,Sedan,Negru,Audi,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-216640-3-2-0-0810288&E=VehicleAnalyse&I=763905.jpg,General
D7,29-08-2024 09:15:25,România,SV23NMI,Vehicle_20240829000000_20240829235959//0-216640-3-1-1-8241601922&E=VehicleAnalyse&I=763904.jpg,Necunoscut,Necunoscut,Sedan,Negru,Volkswagen,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-216640-3-1-0-0828142&E=VehicleAnalyse&I=763904.jpg,General
D7,29-08-2024 09:15:04,România,SV95RMS,Vehicle_20240829000000_20240829235959//0-216640-3-0-1-8245692032&E=VehicleAnalyse&I=763903.jpg,Necunoscut,Necunoscut,Sedan,Alb,MG,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-216640-3-0-0-0828661&E=VehicleAnalyse&I=763903.jpg,General
D7,29-08-2024 09:14:48,România,SV35JAK,Vehicle_20240829000000_20240829235959//0-215532-3-38-1-8311481607&E=VehicleAnalyse&I=763902.jpg,Necunoscut,Necunoscut,Minicar,Alb,Cires,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-38-0-0834815&E=VehicleAnalyse&I=763902.jpg,General
D7,29-08-2024 09:14:41,România,SV01TRI,Vehicle_20240829000000_20240829235959//0-215532-3-37-1-8134461616&E=VehicleAnalyse&I=763901.jpg,Necunoscut,Necunoscut,Autobuz mediu,Alb,JinBei,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-37-0-0817122&E=VehicleAnalyse&I=763901.jpg,General
D7,29-08-2024 09:14:36,România,BZ11JGK,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-36-1-81376442177.jpg,MPV,Negru,Volkswagen,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-36-0-0855941&E=VehicleAnalyse&I=763900.jpg,General
D7,29-08-2024 09:14:34,România,BZ15WHK,Vehicle_20240829000000_20240829235959//0-215532-3-35-1-8326251720&E=VehicleAnalyse&I=763899.jpg,Necunoscut,Necunoscut,Minicar,Negru,BaoJun,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-35-0-0836405&E=VehicleAnalyse&I=763899.jpg,General
D7,29-08-2024 09:14:16,România,SV64MVL,Vehicle_20240829000000_20240829235959//0-215532-3-34-1-8269101608&E=VehicleAnalyse&I=763898.jpg,Necunoscut,Necunoscut,Sedan,Negru,Mazda,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-34-0-0830578&E=VehicleAnalyse&I=763898.jpg,General
D7,29-08-2024 09:14:13,România,SV01PEA,Vehicle_20240829000000_20240829235959//0-215532-3-33-1-8526662168&E=VehicleAnalyse&I=763897.jpg,Necunoscut,Necunoscut,SUV,Alb,Mitsubishi,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-33-0-0856894&E=VehicleAnalyse&I=763897.jpg,General
D7,29-08-2024 09:13:49,România,SV69YOY,Vehicle_20240829000000_20240829235959//0-215532-3-32-1-8383571803&E=VehicleAnalyse&I=763896.jpg,Necunoscut,Necunoscut,Sedan,Ro?u,Volvo,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-32-0-0842220&E=VehicleAnalyse&I=763896.jpg,General
D7,29-08-2024 09:13:28,România,SV13XDO,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-31-1-82478933913.jpg,Sedan,Alb,Audi,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-31-0-0858702&E=VehicleAnalyse&I=763895.jpg,General
D7,29-08-2024 09:13:24,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-30-1-82999924597.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-30-0-0854596&E=VehicleAnalyse&I=763894.jpg,General
D7,29-08-2024 09:13:08,România,BN070132,Vehicle_20240829000000_20240829235959//0-215532-3-29-1-8034762261&E=VehicleAnalyse&I=763893.jpg,Necunoscut,Necunoscut,SUV,Alb,Lifan,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-29-0-0807797&E=VehicleAnalyse&I=763893.jpg,General
D7,29-08-2024 09:12:47,România,SV045813,Vehicle_20240829000000_20240829235959//0-215532-3-28-1-7963441606&E=VehicleAnalyse&I=763892.jpg,Necunoscut,Necunoscut,SUV,Negru,Mazda,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-28-0-0800010&E=VehicleAnalyse&I=763892.jpg,General
D7,29-08-2024 09:12:25,România,SV11KWM,Vehicle_20240829000000_20240829235959//0-215532-3-27-1-7945221727&E=VehicleAnalyse&I=763891.jpg,Necunoscut,Necunoscut,Sedan,Alb,Volkswagen,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-27-0-0798309&E=VehicleAnalyse&I=763891.jpg,General
D7,29-08-2024 09:12:09,România,SV89DMV,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-26-1-80319235804.jpg,SUV,Bleu,GAC,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-26-0-0838996&E=VehicleAnalyse&I=763890.jpg,General
D7,29-08-2024 09:12:02,România,B112LZZ,Vehicle_20240829000000_20240829235959//0-215532-3-25-1-7983921957&E=VehicleAnalyse&I=763889.jpg,Necunoscut,Necunoscut,SUV,Galben,Honda,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-25-0-0802409&E=VehicleAnalyse&I=763889.jpg,General
D7,29-08-2024 09:11:40,România,SV08DVN,Vehicle_20240829000000_20240829235959//0-215532-3-24-1-8016871736&E=VehicleAnalyse&I=763888.jpg,Necunoscut,Necunoscut,Sedan,Alb,Skoda,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-24-0-0805483&E=VehicleAnalyse&I=763888.jpg,General
D7,29-08-2024 09:11:29,România,NT22DIS,Vehicle_20240829000000_20240829235959//0-215532-3-23-1-7892811867&E=VehicleAnalyse&I=763887.jpg,Necunoscut,Necunoscut,Altul,Alb,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-23-0-0793208&E=VehicleAnalyse&I=763887.jpg,General
D7,29-08-2024 09:11:27,România,SV15WUH,Vehicle_20240829000000_20240829235959//0-215532-3-22-1-8008441813&E=VehicleAnalyse&I=763886.jpg,Necunoscut,Necunoscut,Sedan,Alb,Citroen,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-22-0-0804717&E=VehicleAnalyse&I=763886.jpg,General
D7,29-08-2024 09:10:58,România,SV72CHR,Vehicle_20240829000000_20240829235959//0-215532-3-21-1-7864482087&E=VehicleAnalyse&I=763885.jpg,Necunoscut,Necunoscut,SUV,Alb,TOYOTA,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-21-0-0790595&E=VehicleAnalyse&I=763885.jpg,General
D7,29-08-2024 09:09:27,Germania,KAI4090,Vehicle_20240829000000_20240829235959//0-215532-3-20-1-7993162186&E=VehicleAnalyse&I=763884.jpg,Necunoscut,Necunoscut,MPV,Negru,Benz,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-20-0-0803562&E=VehicleAnalyse&I=763884.jpg,General
D7,29-08-2024 09:08:58,România,SV18AYN,Vehicle_20240829000000_20240829235959//0-215532-3-19-1-8006222434&E=VehicleAnalyse&I=763883.jpg,Necunoscut,Necunoscut,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-19-0-0805116&E=VehicleAnalyse&I=763883.jpg,General
D7,29-08-2024 09:08:42,România,SV38SIN,Vehicle_20240829000000_20240829235959//0-215532-3-18-1-8296641991&E=VehicleAnalyse&I=763882.jpg,Necunoscut,Necunoscut,MPV,Alb,Benz,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-18-0-0833715&E=VehicleAnalyse&I=763882.jpg,General
D7,29-08-2024 09:08:34,România,SV50MAL,Vehicle_20240829000000_20240829235959//0-215532-3-17-1-8379092200&E=VehicleAnalyse&I=763881.jpg,Necunoscut,Necunoscut,Sedan,Alb,Vad,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-17-0-0842169&E=VehicleAnalyse&I=763881.jpg,General
D7,29-08-2024 09:07:43,România,SV12SWB,Vehicle_20240829000000_20240829235959//0-215532-3-16-1-8093452310&E=VehicleAnalyse&I=763880.jpg,Necunoscut,Necunoscut,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-16-0-0813715&E=VehicleAnalyse&I=763880.jpg,General
D7,29-08-2024 09:07:27,România,SV30GNS,Vehicle_20240829000000_20240829235959//0-215532-3-15-1-8045542506&E=VehicleAnalyse&I=763879.jpg,Necunoscut,Necunoscut,SUV,Alb,Leoparrd,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-15-0-0809120&E=VehicleAnalyse&I=763879.jpg,General
D7,29-08-2024 09:07:15,România,SV31VTG,Vehicle_20240829000000_20240829235959//0-215532-3-14-1-8085931622&E=VehicleAnalyse&I=763878.jpg,Necunoscut,Necunoscut,Sedan,Negru,Vad,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-14-0-0812275&E=VehicleAnalyse&I=763878.jpg,General
D7,29-08-2024 09:07:04,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-13-1-81488254159.jpg,Altul,Argintiu,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-13-0-0869041&E=VehicleAnalyse&I=763877.jpg,General
D7,29-08-2024 09:06:50,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-12-1-84905117560.jpg,Altul,Alb,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-12-0-0866611&E=VehicleAnalyse&I=763876.jpg,General
D7,29-08-2024 09:06:50,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-11-1-83417724977.jpg,Altul,Alb,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-11-0-0859154&E=VehicleAnalyse&I=763875.jpg,General
D7,29-08-2024 09:06:16,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-10-1-78029120115.jpg,Altul,Alb,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-10-0-0800406&E=VehicleAnalyse&I=763874.jpg,General
D7,29-08-2024 09:06:14,România,IS09TWN,Vehicle_20240829000000_20240829235959//0-215532-3-9-1-7858731992&E=VehicleAnalyse&I=763873.jpg,Necunoscut,Necunoscut,Sedan,Bleu,Englon,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-9-0-0789925&E=VehicleAnalyse&I=763873.jpg,General
D7,29-08-2024 09:05:48,România,SV70JNY,Vehicle_20240829000000_20240829235959//0-215532-3-8-1-7846962182&E=VehicleAnalyse&I=763872.jpg,Necunoscut,Necunoscut,Sedan,Negru,Volvo,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-8-0-0788938&E=VehicleAnalyse&I=763872.jpg,General
D7,29-08-2024 09:05:13,România,BT27MZF,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-7-1-74942959202.jpg,SUV,Negru,Nissan,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-7-0-0808631&E=VehicleAnalyse&I=763871.jpg,General
D7,29-08-2024 09:05:02,România,SV17LVL,Vehicle_20240829000000_20240829235959//0-215532-3-6-1-7692762087&E=VehicleAnalyse&I=763870.jpg,Necunoscut,Necunoscut,SUV,Alb,Nissan,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-6-0-0773423&E=VehicleAnalyse&I=763870.jpg,General
D7,29-08-2024 09:04:26,Necunoscut,SV14DUL,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-5-1-74486538278.jpg,Sedan,Alb,Soueast,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-5-0-0783143&E=VehicleAnalyse&I=763869.jpg,General
D7,29-08-2024 09:04:05,România,SV17BVJ,Vehicle_20240829000000_20240829235959//0-215532-3-4-1-7852681950&E=VehicleAnalyse&I=763868.jpg,Necunoscut,Necunoscut,Sedan,Negru,Vad,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-4-0-0789278&E=VehicleAnalyse&I=763868.jpg,General
D7,29-08-2024 09:03:48,România,SV57CSP,Vehicle_20240829000000_20240829235959//0-215532-3-3-1-7862111979&E=VehicleAnalyse&I=763867.jpg,Necunoscut,Necunoscut,SUV,Alb,Nissan,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-3-0-0790250&E=VehicleAnalyse&I=763867.jpg,General
D7,29-08-2024 09:03:29,România,SV82DMN,Vehicle_20240829000000_20240829235959//0-215532-3-2-1-7537841834&E=VehicleAnalyse&I=763866.jpg,Necunoscut,Necunoscut,MPV,Negru,Kia,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-2-0-0757678&E=VehicleAnalyse&I=763866.jpg,General
D7,29-08-2024 09:02:27,România,SV83DRH,Vehicle_20240829000000_20240829235959//0-215532-3-1-1-7947082287&E=VehicleAnalyse&I=763865.jpg,Necunoscut,Necunoscut,Sedan,Ro?u,Chevrolet,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-1-0-0799055&E=VehicleAnalyse&I=763865.jpg,General
D7,29-08-2024 09:02:12,România,SV40ADD,Vehicle_20240829000000_20240829235959//0-215532-3-0-1-7801551972&E=VehicleAnalyse&I=763864.jpg,Necunoscut,Necunoscut,SUV,Negru,BMW,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215532-3-0-0-0784187&E=VehicleAnalyse&I=763864.jpg,General
D7,29-08-2024 09:01:37,România,SV79DMN,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215375-3-2-1-77699727142.jpg,Sedan,Ro?u,Audi,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215375-3-2-0-0804139&E=VehicleAnalyse&I=763863.jpg,General
D7,29-08-2024 09:00:38,Olanda,BN46MS,Vehicle_20240829000000_20240829235959//0-215375-3-1-1-7400832480&E=VehicleAnalyse&I=763862.jpg,Necunoscut,Necunoscut,Camioane grele,Alb,Volvo,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215375-3-1-0-0744623&E=VehicleAnalyse&I=763862.jpg,General
D7,29-08-2024 09:00:24,Necunoscut,S07X802,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215375-3-0-1-77646151233.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-215375-3-0-0-0827694&E=VehicleAnalyse&I=763861.jpg,General
D7,29-08-2024 08:58:56,România,SV02XCS,Vehicle_20240829000000_20240829235959//0-214030-3-49-1-7859163764&E=VehicleAnalyse&I=763860.jpg,Necunoscut,Necunoscut,Sedan,Alb,Opel,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-49-0-0791740&E=VehicleAnalyse&I=763860.jpg,General
D7,29-08-2024 08:58:52,România,SV33ANH,Vehicle_20240829000000_20240829235959//0-214030-3-48-1-7897121750&E=VehicleAnalyse&I=763859.jpg,Necunoscut,Necunoscut,Sedan,Negru,Volkswagen,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-48-0-0793522&E=VehicleAnalyse&I=763859.jpg,General
D7,29-08-2024 08:58:43,România,SV10VWP,Vehicle_20240829000000_20240829235959//0-214030-3-47-1-7958721676&E=VehicleAnalyse&I=763858.jpg,Necunoscut,Necunoscut,Altul,Alb,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-47-0-0799608&E=VehicleAnalyse&I=763858.jpg,General
D7,29-08-2024 08:58:32,România,B310DCM,Vehicle_20240829000000_20240829235959//0-214030-3-46-1-7944842063&E=VehicleAnalyse&I=763857.jpg,Necunoscut,Necunoscut,SUV,Alb,Chevrolet,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-46-0-0798607&E=VehicleAnalyse&I=763857.jpg,General
D7,29-08-2024 08:58:20,România,SV01KXL,Vehicle_20240829000000_20240829235959//0-214030-3-45-1-8024131480&E=VehicleAnalyse&I=763856.jpg,Necunoscut,Necunoscut,Minicar,Negru,Alto,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-45-0-0805953&E=VehicleAnalyse&I=763856.jpg,General
D7,29-08-2024 08:57:55,România,SV38GGD,Vehicle_20240829000000_20240829235959//0-214030-3-44-1-8111151641&E=VehicleAnalyse&I=763855.jpg,Necunoscut,Necunoscut,Sedan,Alb,Volkswagen,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-44-0-0814816&E=VehicleAnalyse&I=763855.jpg,General
D7,29-08-2024 08:57:51,România,SV11TDD,Vehicle_20240829000000_20240829235959//0-214030-3-43-1-8107911696&E=VehicleAnalyse&I=763854.jpg,Necunoscut,Necunoscut,Sedan,Negru,BMW,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-43-0-0814547&E=VehicleAnalyse&I=763854.jpg,General
D7,29-08-2024 08:57:43,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-42-1-80124023042.jpg,Altul,Negru,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-42-0-0824282&E=VehicleAnalyse&I=763853.jpg,General
D7,29-08-2024 08:57:39,România,SV98ARO,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-41-1-83941630458.jpg,Sedan,Negru,Volkswagen,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-41-0-0869874&E=VehicleAnalyse&I=763852.jpg,General
D7,29-08-2024 08:57:37,Necunoscut,Unknown,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-40-1-84528644058.jpg,Altul,Alb,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-40-0-0889344&E=VehicleAnalyse&I=763851.jpg,General
D7,29-08-2024 08:57:28,România,SV36BUZ,Vehicle_20240829000000_20240829235959//0-214030-3-39-1-8389872598&E=VehicleAnalyse&I=763850.jpg,Necunoscut,Necunoscut,SUV,Negru,Renault,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-39-0-0843645&E=VehicleAnalyse&I=763850.jpg,General
D7,29-08-2024 08:57:17,România,SV43BUZ,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-38-1-82439772324.jpg,Altul,Alb,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-38-0-0896721&E=VehicleAnalyse&I=763849.jpg,General
D7,29-08-2024 08:55:59,România,SV93DPV,Vehicle_20240829000000_20240829235959//0-214030-3-37-1-8521733128&E=VehicleAnalyse&I=763848.jpg,Necunoscut,Necunoscut,SUV,Alb,Audi,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-37-0-0857361&E=VehicleAnalyse&I=763848.jpg,General
D7,29-08-2024 08:55:42,România,SV68UPS,Vehicle_20240829000000_20240829235959//0-214030-3-36-1-8329281955&E=VehicleAnalyse&I=763847.jpg,Necunoscut,Necunoscut,SUV,Negru,Nissan,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-36-0-0836943&E=VehicleAnalyse&I=763847.jpg,General
D7,29-08-2024 08:55:32,România,SV03DOT,Vehicle_20240829000000_20240829235959//0-214030-3-35-1-8274083270&E=VehicleAnalyse&I=763846.jpg,Necunoscut,Necunoscut,SUV,Alb,Hyundai,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-35-0-0832738&E=VehicleAnalyse&I=763846.jpg,General
D7,29-08-2024 08:54:44,România,B606VKY,Vehicle_20240829000000_20240829235959//0-214030-3-34-1-8209842001&E=VehicleAnalyse&I=763845.jpg,Necunoscut,Necunoscut,Altul,Alb,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-34-0-0825045&E=VehicleAnalyse&I=763845.jpg,General
D7,29-08-2024 08:54:22,România,SV55CON,Vehicle_20240829000000_20240829235959//0-214030-3-33-1-8378061775&E=VehicleAnalyse&I=763844.jpg,Necunoscut,Necunoscut,Sedan,Alb,Suzuki,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-33-0-0841641&E=VehicleAnalyse&I=763844.jpg,General
D7,29-08-2024 08:54:03,România,SV09PUS,Vehicle_20240829000000_20240829235959//0-214030-3-32-1-8354312582&E=VehicleAnalyse&I=763843.jpg,Necunoscut,Necunoscut,MPV,Alb,Vad,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-32-0-0840073&E=VehicleAnalyse&I=763843.jpg,General
D7,29-08-2024 08:53:49,România,SV14YXZ,Vehicle_20240829000000_20240829235959//0-214030-3-31-1-8279741784&E=VehicleAnalyse&I=763842.jpg,Necunoscut,Necunoscut,Autobuz mediu,Alb,Vad,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-31-0-0831818&E=VehicleAnalyse&I=763842.jpg,General
D7,29-08-2024 08:53:30,România,SV14YXS,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-30-1-79666759476.jpg,Altul,Alb,Necunoscut,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-30-0-0856143&E=VehicleAnalyse&I=763841.jpg,General
D7,29-08-2024 08:52:13,România,SV28PYC,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-29-1-83525054864.jpg,Camioneta,Negru,SGMW,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-29-0-0890114&E=VehicleAnalyse&I=763840.jpg,General
D7,29-08-2024 08:51:49,România,SV10ZUI,Vehicle_20240829000000_20240829235959//0-214030-3-28-1-8470841861&E=VehicleAnalyse&I=763839.jpg,Necunoscut,Necunoscut,Camioneta,Alb,SGMW,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-28-0-0851005&E=VehicleAnalyse&I=763839.jpg,General
D7,29-08-2024 08:51:01,România,IS99YCL,Vehicle_20240829000000_20240829235959//0-214030-3-27-1-8468122269&E=VehicleAnalyse&I=763838.jpg,Necunoscut,Necunoscut,Sedan,Ro?u,Audi,Necunoscut,Necunoscut,Necunoscut,Vehicle_20240829000000_20240829235959//0-214030-3-27-0-0851141&E=VehicleAnalyse&I=763838.jpg,General
